gs_long,counts,condition
Stx17,429699.584377427,Turbo1_A
Rars1,11677942.6089785,Turbo1_A
Arl2,976091.740138877,Turbo1_A
Ptms,35825.0309961035,Turbo1_A
Oxct1,54748818.9068713,Turbo1_A
Adck1,1399096.99375739,Turbo1_A
Armc10,204181.00229985,Turbo1_A
Rnmt,5434525.11879394,Turbo1_A
Prpsap1,1472262.87176261,Turbo1_A
Cyc1,10334903.9985403,Turbo1_A
Dynll2,30752588.2573507,Turbo1_A
Mrpl45,1307612.57328783,Turbo1_A
Tars1,11093710.2631435,Turbo1_A
Lsm12,1821102.18112203,Turbo1_A
Hint2,510273.722031001,Turbo1_A
Snu13,175546.679416409,Turbo1_A
Ebag9,57781.3000283377,Turbo1_A
Ppil1,601128.949464873,Turbo1_A
Dnlz,50883.1278614973,Turbo1_A
Ints12,40612.284232097,Turbo1_A
Gatd3,31039587.2484299,Turbo1_A
Cndp2,4729304.15824487,Turbo1_A
Tmed10,1388608.36837817,Turbo1_A
Tbcb,12529880.8537578,Turbo1_A
Agpat5,921586.304592521,Turbo1_A
Rab1b,11997013.1217251,Turbo1_A
Lrrc57,1067302.24758574,Turbo1_A
Get4,275466.102682338,Turbo1_A
Mrpl53,202620.419862705,Turbo1_A
Mcee,923259.853214634,Turbo1_A
Mrpl14,498021.820713883,Turbo1_A
Necap2,4895126.20096877,Turbo1_A
Sarnp,NA,Turbo1_A
Adissp,2465073.09391665,Turbo1_A
Sec13,729889.828903768,Turbo1_A
Eef1e1,72772.9272018915,Turbo1_A
Mrpl21,479223.170185377,Turbo1_A
Mrpl13,1262149.73797805,Turbo1_A
Chordc1,16493703.3098204,Turbo1_A
Erp44,352567.584822568,Turbo1_A
Tmem126b,329480.570476195,Turbo1_A
Kti12,29787.3540085915,Turbo1_A
Rpl34,4053254.14866759,Turbo1_A
Lingo1,7812557.9133505,Turbo1_A
Nol3,6490.21628660343,Turbo1_A
Mmab,47280.1064933798,Turbo1_A
Trappc6b,554006.113720223,Turbo1_A
Dlst,8351985.24084923,Turbo1_A
Ube2v2,12327549.0364366,Turbo1_A
Dtna,91920722.8568659,Turbo1_A
Vps33a,710186.469147499,Turbo1_A
Mobp,138999.581637828,Turbo1_A
Aacs,9529885.01366937,Turbo1_A
Aar2,12933.400602413,Turbo1_A
Coro7,94758502.2433192,Turbo1_A
Rasgef1c,15511.1745964436,Turbo1_A
Tmem35a,259129.755615402,Turbo1_A
Acp1,7633799.28071199,Turbo1_A
Ephx1,51746.4469896436,Turbo1_A
Rufy3,22704998.8486473,Turbo1_A
Nos1ap,346123.33458164,Turbo1_A
Ttyh1,476515.380514137,Turbo1_A
Hacd2,676548.82275925,Turbo1_A
Pus10,43031.8127089315,Turbo1_A
Oxsm,335838.02425882,Turbo1_A
Dlgap1,7217719.59184757,Turbo1_A
Cmip,261811.224671082,Turbo1_A
Clvs1,751415.081194128,Turbo1_A
Plpp6,NA,Turbo1_A
Exoc2,6408944.10504225,Turbo1_A
Amotl1,577937.467164353,Turbo1_A
Cul2,10597504.6669889,Turbo1_A
Phf14,52879.8863709712,Turbo1_A
Phf6,161371.02781175,Turbo1_A
Rabl3,102966.762091825,Turbo1_A
Agpat3,9534006.10441468,Turbo1_A
Sf3a3,129690.148986762,Turbo1_A
Shpk,38409.3488223326,Turbo1_A
Wdr20,1240528.88410842,Turbo1_A
Atad1,4824523.55020763,Turbo1_A
Cul5,5992762.233274,Turbo1_A
Syap1,5753016.60240109,Turbo1_A
Ptp4a3,82524.0150477882,Turbo1_A
Sec23b,215936.042814691,Turbo1_A
Sun1,394126.161026682,Turbo1_A
Rin2,14811.9410883376,Turbo1_A
Ttc9b,138000.154689303,Turbo1_A
Gabra4,848140.874918331,Turbo1_A
Tubb4a,260890135.377236,Turbo1_A
Lurap1,748869.98951135,Turbo1_A
Ndufb8,240750.231341984,Turbo1_A
Ndufv2,3542171.09899043,Turbo1_A
Synj2bp,999687.00727423,Turbo1_A
Fundc2,1869717.21645416,Turbo1_A
Slc25a22,55616954.5486027,Turbo1_A
Calml3,9240.06207927782,Turbo1_A
Idh3a,25016406.8696023,Turbo1_A
Nosip,28030.2888772511,Turbo1_A
Borcs6,702613.666095053,Turbo1_A
Msra,1413448.07504298,Turbo1_A
Gbe1,2271229.98323873,Turbo1_A
Nop56,26608.4541571297,Turbo1_A
Rpap3,16105645.0194432,Turbo1_A
Tmx2,9233609.43177215,Turbo1_A
Trir,101472.026358467,Turbo1_A
Mrpl2,876455.693158881,Turbo1_A
Ppil2,2082373.54951298,Turbo1_A
Dus2,279725.634423178,Turbo1_A
Acad8,4404199.30242395,Turbo1_A
Prps1,4023761.79458905,Turbo1_A
RtcA,2593396.30924807,Turbo1_A
Mrpl30,57447.5833409904,Turbo1_A
Apmap,5644935.02285981,Turbo1_A
Iscu,677353.907622043,Turbo1_A
Chmp5,1093425.00451543,Turbo1_A
Lysmd2,1584820.80393224,Turbo1_A
Kctd4,236781.461530947,Turbo1_A
Dusp3,7370255.31439872,Turbo1_A
Ggct,1576813.20235297,Turbo1_A
Ppa1,2795502.8580683,Turbo1_A
Fip1l1,210441.44426749,Turbo1_A
Dnajb4,742165.092252747,Turbo1_A
Tmem68,21092.5359686233,Turbo1_A
Timm50,6518761.56203989,Turbo1_A
U2af1,1093601.64909129,Turbo1_A
Itpa,4526626.91788706,Turbo1_A
Arpc5l,1613413.82913705,Turbo1_A
Aig1,1567415.71480682,Turbo1_A
Chmp4b,15000942.2327933,Turbo1_A
Ndufa11,293850.736257782,Turbo1_A
Fam210b,18650.4030729128,Turbo1_A
Jam3,2440513.66186797,Turbo1_A
Rpl4,7373339.84527397,Turbo1_A
C11orf52,325508.622683305,Turbo1_A
Ccdc91,251695.073675306,Turbo1_A
Eef1g,58491491.7672643,Turbo1_A
Dennd10,5886.73326248903,Turbo1_A
Arfgap3,959935.669906931,Turbo1_A
Rexo2,469924.248791167,Turbo1_A
Slirp,268329.362854989,Turbo1_A
Snx5,2074678.4074306,Turbo1_A
Psmd12,2561991.49105143,Turbo1_A
Ociad2,416175.787520043,Turbo1_A
Ccdc124,NA,Turbo1_A
Efhd2,36202044.5301574,Turbo1_A
Tmem126a,175479.987638159,Turbo1_A
Atg101,191462.456711007,Turbo1_A
Atg7,2415954.1345646,Turbo1_A
Borcs5,153233.25287997,Turbo1_A
Isca1,3670473.22629789,Turbo1_A
Spcs1,NA,Turbo1_A
Gatm,1105314.85591886,Turbo1_A
Slc22a17,863873.380037764,Turbo1_A
Aven,376849.558351635,Turbo1_A
Usp12,NA,Turbo1_A
Echdc1,8702602.11552005,Turbo1_A
Ift22,2210545.27145602,Turbo1_A
Fam135b,64533.1155183295,Turbo1_A
Phpt1,7085754.73715332,Turbo1_A
Slc25a19,209438.334127649,Turbo1_A
Dcps,2271915.92975322,Turbo1_A
Gng12,985514.586250215,Turbo1_A
Prpf4,329103.653520261,Turbo1_A
Cnn3,22049310.0438576,Turbo1_A
Appbp2,29027.909690333,Turbo1_A
Zfyve19,3125553.62550397,Turbo1_A
Napa,2775113.16991158,Turbo1_A
Cab39l,6340.29903234712,Turbo1_A
Atp5po,26878276.2792736,Turbo1_A
Alg5,388786.786905714,Turbo1_A
Mcts1,2454386.06106652,Turbo1_A
Haghl,1364611.36755947,Turbo1_A
Slc25a18,62330363.6512206,Turbo1_A
Zfpl1,13419.4016853561,Turbo1_A
Prxl2b,2703587.92880912,Turbo1_A
Btbd17,97730.6559317508,Turbo1_A
Cyb5r1,3597729.83628212,Turbo1_A
Cdip1,2200013.07280752,Turbo1_A
Uqcrc2,23121761.6177853,Turbo1_A
Smg9,597326.260996847,Turbo1_A
Tysnd1,7946.35933201898,Turbo1_A
Gtf2h1,11442.6794080131,Turbo1_A
Selenoo,136751.770415947,Turbo1_A
Cmtr1,3380058.83762251,Turbo1_A
Prkar1a,356765.786780558,Turbo1_A
Csad,NA,Turbo1_A
Alg2,11151862.5413029,Turbo1_A
Aldh7a1,607393.866731309,Turbo1_A
Ap2b1,144926005.434321,Turbo1_A
Plin3,11683759.7965948,Turbo1_A
Rpn2,711204.012085262,Turbo1_A
Srpra,5761833.0227422,Turbo1_A
Wwp2,8639.71590591396,Turbo1_A
Lman2,1802603.25415529,Turbo1_A
Pgam1,71598307.1446233,Turbo1_A
Acadsb,5286309.59476744,Turbo1_A
Coasy,1697655.58186513,Turbo1_A
Gpatch1,514779.22165866,Turbo1_A
P33monox,3637235.76350727,Turbo1_A
Lonp2,11286.6135316535,Turbo1_A
Cmpk1,17052262.1662293,Turbo1_A
Akap8,153468.765683322,Turbo1_A
Xrn2,33946.7250866303,Turbo1_A
Fam13c,262441.579042524,Turbo1_A
Armc8,121442.980164576,Turbo1_A
Apbb2,49954.9781223798,Turbo1_A
Ppp1r12a,1928505.45481607,Turbo1_A
Tprg1l,4380073.52141558,Turbo1_A
Klc4,155269.600115739,Turbo1_A
Osbpl3,3448.98275901875,Turbo1_A
Ampd2,9372656.94100567,Turbo1_A
Riok3,2202.8675549448,Turbo1_A
Mxra8,178056.628858859,Turbo1_A
Pdcl,1169656.57495834,Turbo1_A
Foxp4,14974.1885001732,Turbo1_A
Eif3k,94205.4847753679,Turbo1_A
Rgs3,9176.44056505558,Turbo1_A
Nebl,44785102.6033259,Turbo1_A
Plxdc2,40637.6355047561,Turbo1_A
Ergic1,2529187.75492708,Turbo1_A
Dcaf6,124476.9802712,Turbo1_A
Dnajc10,70282.104499741,Turbo1_A
Csnk1d,4049770.23137035,Turbo1_A
Cdc40,74637.0442746103,Turbo1_A
Crot,2144474.353816,Turbo1_A
Gnai3,969795.714897957,Turbo1_A
Cpne8,4987357.51917357,Turbo1_A
Pmpca,411265.667271243,Turbo1_A
Fbxo3,1013532.39760493,Turbo1_A
Ndufa9,15646251.9016739,Turbo1_A
Ndufs7,9464842.82175675,Turbo1_A
Mrps11,1149139.12504688,Turbo1_A
Pycr3,987976.426310217,Turbo1_A
Tomm20,1700620.28721154,Turbo1_A
Pgd,6992661.66630568,Turbo1_A
Xab2,10538961.3018209,Turbo1_A
Pak1ip1,121531.882647302,Turbo1_A
Ssr3,73624.2087902728,Turbo1_A
Eif3f,2105127.07925402,Turbo1_A
Zfand6,31719.624656106,Turbo1_A
Mlst8,2221636.73902031,Turbo1_A
Ndufa8,108419.261989757,Turbo1_A
Npl,59849.0927389955,Turbo1_A
Ppp1r2,14006301.7618672,Turbo1_A
Paics,23476226.4592784,Turbo1_A
Gstk1,232731.955440561,Turbo1_A
Nacc2,86116.6299725023,Turbo1_A
Nudt12,2919574.89497334,Turbo1_A
Cyb5r3,63406729.3540281,Turbo1_A
Slc38a3,30300568.9595581,Turbo1_A
Ap3s1,3351398.91006763,Turbo1_A
Mettl26,1187625.75072915,Turbo1_A
Mecr,557821.692954278,Turbo1_A
Ndufb10,765568.443882625,Turbo1_A
Akr1e2,2597124.86861794,Turbo1_A
Ndufs3,3034819.36819516,Turbo1_A
Sdf2,99791.6583723256,Turbo1_A
Crip2,115528055.862763,Turbo1_A
Mrpl4,312143.012799313,Turbo1_A
Etfb,1606103.67523258,Turbo1_A
Atp5pd,14617605.0811295,Turbo1_A
Gmpr,4166305.14821868,Turbo1_A
Apoo,186476.83444583,Turbo1_A
Dtd1,244398.092059556,Turbo1_A
Tsc1,3010575.78309709,Turbo1_A
Sacm1l,11336087.3815784,Turbo1_A
Rai14,52639.5682659153,Turbo1_A
Emc7,1132.05257628398,Turbo1_A
Cyp4f14,113604.184297389,Turbo1_A
Lactb,693385.548773604,Turbo1_A
Senp3,158059.408128812,Turbo1_A
Serhl,23312.827604947,Turbo1_A
Parva,1610798.65807794,Turbo1_A
Atp13a1,2260612.93200491,Turbo1_A
Arfgap1,22956663.9752183,Turbo1_A
Rp2,295490.791919757,Turbo1_A
Xpo7,2958561.50416387,Turbo1_A
Clstn1,710940.250342423,Turbo1_A
Ipo7,10067108.5723971,Turbo1_A
Nbea,45409913.6005706,Turbo1_A
Tcf20,170878.039786929,Turbo1_A
Slc23a2,1301710.12023366,Turbo1_A
Sorcs2,240805.053565873,Turbo1_A
Upf1,82103377.6210682,Turbo1_A
Cpsf1,194243.113811632,Turbo1_A
Tnfrsf21,91721.8644336575,Turbo1_A
Inpp4a,7584204.25571887,Turbo1_A
Hsd17b11,1956154.51685087,Turbo1_A
Aldh6a1,1981710.46171783,Turbo1_A
Pik3ap1,1438.01955947913,Turbo1_A
Pes1,2292.84830406086,Turbo1_A
Nif3l1,1232750.87470462,Turbo1_A
Scyl1,5304986.18809228,Turbo1_A
Dpysl5,190978675.650347,Turbo1_A
Scel,31891.7405694851,Turbo1_A
Enpp5,21918.3987191467,Turbo1_A
Cert1,258261.934687032,Turbo1_A
Erap1,67339.3927492841,Turbo1_A
Vps35,2315621.86265854,Turbo1_A
Magi3,12289397.8162813,Turbo1_A
Mvp,59506.7805108845,Turbo1_A
Tsc22d4,11336148.4499944,Turbo1_A
Ehd4,2619329.73527661,Turbo1_A
Yipf5,988701.636721796,Turbo1_A
Oga,4610323.96231788,Turbo1_A
Igdcc4,1455579.43123689,Turbo1_A
Syt13,423666.914389142,Turbo1_A
Set,1476440.85939841,Turbo1_A
Kif13a,163313.753092637,Turbo1_A
Rapgef4,2020039.22449177,Turbo1_A
Rims2,1485099.34377814,Turbo1_A
Stx12,901990.026065635,Turbo1_A
Fn3k,622787.244940758,Turbo1_A
Tor1a,154169.9446051,Turbo1_A
Kcnh7,14407.6021805442,Turbo1_A
Osbpl5,38258.121151926,Turbo1_A
Clstn2,95176.8403367353,Turbo1_A
Cars1,661276.249585609,Turbo1_A
Elp4,6687251.75794814,Turbo1_A
Tfcp2,899805.677272362,Turbo1_A
Snap29,4944931.94546881,Turbo1_A
Slco1c1,14151352.4450604,Turbo1_A
Ralgps2,43299.7938193437,Turbo1_A
Tubb3,285498513.928517,Turbo1_A
Mesd,1390166.3772291,Turbo1_A
Wdr61,760746.882321337,Turbo1_A
Lima1,2497596.83251485,Turbo1_A
Strn3,13405491.9161375,Turbo1_A
Rdh14,12026415.075132,Turbo1_A
Cse1l,1799186.86047793,Turbo1_A
Gucy1a1,269138.485204759,Turbo1_A
Znf704,347570.365000401,Turbo1_A
Ndel1,6222309.32734844,Turbo1_A
Plekha2,101031.413995736,Turbo1_A
Il1rapl2,92030.1965392986,Turbo1_A
Ppp1r1a,87301.0417228385,Turbo1_A
Ranbp2,5676713.09851729,Turbo1_A
Chrm3,149836.9981893,Turbo1_A
Chrm2,45436.5042103851,Turbo1_A
Ube4b,75088.6343290979,Turbo1_A
Slc15a2,9382393.61904105,Turbo1_A
Arhgef7,13888397.7711493,Turbo1_A
Ube3b,181447.031917313,Turbo1_A
Parvb,149170.348561845,Turbo1_A
Trappc4,1522011.61638188,Turbo1_A
Nek7,NA,Turbo1_A
Rtn3,45677734.7155274,Turbo1_A
Lrba,2316583.67498792,Turbo1_A
Xpo4,1043115.68644896,Turbo1_A
Nckipsd,6216227.6608717,Turbo1_A
Capn10,11928.6914297545,Turbo1_A
Ing2,16777117.2064566,Turbo1_A
Rb1cc1,299043.558808596,Turbo1_A
Gdpd2,225535.71452328,Turbo1_A
Trim2,11002315.2374007,Turbo1_A
Mapk8ip3,8183519.91422645,Turbo1_A
Dusp10,4112.87801989312,Turbo1_A
Gsdma,199280.031748077,Turbo1_A
Eif4enif1,561630.416600384,Turbo1_A
Psmg2,1331573.27982672,Turbo1_A
Anp32b,15874.4375013154,Turbo1_A
Agk,12245511.5568365,Turbo1_A
Dkc1,437372.056121192,Turbo1_A
Gtf2i,5727831.41918926,Turbo1_A
Rnf114,380498.722001622,Turbo1_A
Tm9sf3,3138904.6382087,Turbo1_A
Cldn12,150306.458296391,Turbo1_A
Jph3,2361701.58221578,Turbo1_A
Jph1,229360.933864134,Turbo1_A
Rcan1,309422.859407239,Turbo1_A
Copz2,36120.6824044042,Turbo1_A
Ivd,16907594.3068864,Turbo1_A
Rabggta,4148123.07392734,Turbo1_A
Plek,38791.4021517567,Turbo1_A
Slc9a3r2,205326.70528944,Turbo1_A
Lztfl1,2322974.26474131,Turbo1_A
Ide,637179.797068086,Turbo1_A
Nrip2,33986.0000593585,Turbo1_A
Cwc15,56967.1659068437,Turbo1_A
Palmd,356566.599618225,Turbo1_A
Dync1h1,322135733.177654,Turbo1_A
Isyna1,141014.432348389,Turbo1_A
Nit2,14651.3327907193,Turbo1_A
Eefsec,67160.147170289,Turbo1_A
Stk3,30068.2453317846,Turbo1_A
Stk4,648803.440959573,Turbo1_A
Lrp1b,129010.448114971,Turbo1_A
Abcb10,50138.1461566948,Turbo1_A
Nudt3,5303025.37360245,Turbo1_A
Jam2,243114.880070421,Turbo1_A
Ngly1,267710.454342816,Turbo1_A
Rnf14,4052835.56461836,Turbo1_A
Actn2,92612.7118858126,Turbo1_A
Sgpp1,44684.7477734487,Turbo1_A
Lgi1,23707069.6493935,Turbo1_A
Sphk2,908263.840106428,Turbo1_A
Sh2b2,53778.6510458324,Turbo1_A
Prmt1,12536216.9217148,Turbo1_A
Copb1,16326707.4011094,Turbo1_A
Ppp1r3f,718287.307201547,Turbo1_A
Ccdc22,1146396.43336166,Turbo1_A
Praf2,2894478.6023813,Turbo1_A
Nup50,1732507.30562788,Turbo1_A
Inpp5e,59342.946483204,Turbo1_A
Dazap1,507255.858305711,Turbo1_A
Akr1a1,14487776.3693083,Turbo1_A
Ddx21,10350974.0311997,Turbo1_A
Mrps34,42011.6805411378,Turbo1_A
Tulp4,185590.240209114,Turbo1_A
Slc29a1,426811.96513345,Turbo1_A
Panx1,59480.3165311364,Turbo1_A
Sv2a,66308003.6062962,Turbo1_A
Slc12a4,3583324.66805581,Turbo1_A
Ralb,61762.5065610113,Turbo1_A
Acin1,2446018.20594216,Turbo1_A
Plscr3,1284714.27695448,Turbo1_A
Flii,582264.286935184,Turbo1_A
Abcb9,229659.292081455,Turbo1_A
Kcnip2,50233.2550677925,Turbo1_A
Rpf2,37298.1152014557,Turbo1_A
Tamalin,49309.7828594482,Turbo1_A
Rilpl1,94116.019990734,Turbo1_A
Paqr4,363666.020119023,Turbo1_A
Fads3,1347.87688427852,Turbo1_A
Tacc2,22985.5799656941,Turbo1_A
Rnase4,46491.3121822998,Turbo1_A
Rpl38,1903699.03640531,Turbo1_A
Lancl2,5419787.54290095,Turbo1_A
Sars2,856396.628784086,Turbo1_A
Sh3bgrl,575117.811565485,Turbo1_A
Pfn2,69513586.9479495,Turbo1_A
Cacng4,83467.5704412604,Turbo1_A
Cacng3,3344429.63438671,Turbo1_A
Tdp2,158054.900511573,Turbo1_A
Smpd3,2352523.76495019,Turbo1_A
Tuba8,281482.504467524,Turbo1_A
Ube2j1,447742.473191526,Turbo1_A
Psmg1,210465.794032398,Turbo1_A
Pdk2,1957569.02082566,Turbo1_A
Kcnq5,282299.970352002,Turbo1_A
Sh3glb1,1910524.09677695,Turbo1_A
Myg1,177641.805320717,Turbo1_A
Mlh1,7656.15304182178,Turbo1_A
Hspb8,347357.162960788,Turbo1_A
Kcnq4,5837701.01483412,Turbo1_A
Uchl3,1453530.2229203,Turbo1_A
Cend1,25872845.3235503,Turbo1_A
Ap4m1,48933.9263851333,Turbo1_A
Ap3m1,4262119.66537146,Turbo1_A
Scamp5,11305287.4699534,Turbo1_A
Nectin1,3705743.17282021,Turbo1_A
Mrpl39,557683.837833234,Turbo1_A
Stx6,269002.415370113,Turbo1_A
Tmod2,7162151.03917032,Turbo1_A
Slc30a7,2832501.4717369,Turbo1_A
Hyou1,482774.329527184,Turbo1_A
Habp4,1087510.93111206,Turbo1_A
Adrm1,2621397.06580088,Turbo1_A
Scamp4,1093270.72461911,Turbo1_A
Extl1,3296.79421161306,Turbo1_A
Nudt5,3158253.89557804,Turbo1_A
Hip1r,4961137.12899369,Turbo1_A
Slc5a3,315430.965236221,Turbo1_A
Fmn2,8743512.72268134,Turbo1_A
Fmnl1,472744.54597582,Turbo1_A
Gde1,56899.523938097,Turbo1_A
Pals2,41081459.4578842,Turbo1_A
Pals1,7929683.72421257,Turbo1_A
Nectin3,2095316.23217398,Turbo1_A
Sacs,332712.99872919,Turbo1_A
Tgm1,76712.0224841154,Turbo1_A
Scly,40354.1661362237,Turbo1_A
Sart3,4210918.02668142,Turbo1_A
Aldh9a1,5049951.2680887,Turbo1_A
Zmym3,23767.1256197128,Turbo1_A
Dclk1,120425046.544719,Turbo1_A
Grb14,18602.109494054,Turbo1_A
Mtor,1141904.9453936,Turbo1_A
Cd2ap,73686.5158997179,Turbo1_A
Git2,652669.003443025,Turbo1_A
Sec61a2,251229.094451469,Turbo1_A
Bag3,4091554.64672861,Turbo1_A
Cul3,11798543.3407408,Turbo1_A
Auh,6555125.84772635,Turbo1_A
Hic2,2737.63368392208,Turbo1_A
Rabgef1,529899.418304262,Turbo1_A
Mink1,98418927.1732027,Turbo1_A
Kcnj10,24754523.8864225,Turbo1_A
Arpc3,9470549.2691694,Turbo1_A
Cdc42ep4,90579397.8206001,Turbo1_A
Usp14,11550835.9212043,Turbo1_A
Epb41l4b,539431.705053655,Turbo1_A
Znf207,240006.68476216,Turbo1_A
Stard10,88877.1710310485,Turbo1_A
Ap3b2,56146423.5770453,Turbo1_A
Trappc2l,1523.45596257885,Turbo1_A
Dolpp1,97790.0949306061,Turbo1_A
Edf1,45174.3537981268,Turbo1_A
Txnrd1,1056457.3350798,Turbo1_A
Neu3,219939.049461586,Turbo1_A
Myo18a,6614096.73475245,Turbo1_A
Csnk1e,1991620.5996903,Turbo1_A
Rasgrp2,2005224.63683827,Turbo1_A
Glrx,5102521.38080459,Turbo1_A
Rhoa,50343649.7444021,Turbo1_A
Acsl4,785964.18490454,Turbo1_A
Cln8,102672.853598712,Turbo1_A
Psma6,544298.09070762,Turbo1_A
Hapln1,6831196.9098252,Turbo1_A
Prep,10135154.4827977,Turbo1_A
Pin1,10366899.5225033,Turbo1_A
Sema7a,873360.867154237,Turbo1_A
Mid2,37961.6408258023,Turbo1_A
Ptk2b,12702897.9793892,Turbo1_A
Srcin1,58302457.529699,Turbo1_A
Naga,810586.345893665,Turbo1_A
Ccnt1,92737.3521993577,Turbo1_A
Homer2,1867.98663656707,Turbo1_A
Asap1,17140423.0429282,Turbo1_A
Cyth1,2311073.25448536,Turbo1_A
Trpc5,1453.48322551844,Turbo1_A
Son,1075136.6299265,Turbo1_A
Dguok,138034.167059333,Turbo1_A
Dpf1,2618.06421301546,Turbo1_A
Cyhr1,11332.6150189253,Turbo1_A
Drg2,16189288.8438813,Turbo1_A
Limd1,1243352.54284039,Turbo1_A
Chm,2739209.37652493,Turbo1_A
Acss2,14413088.5328537,Turbo1_A
Apbb1,4532817.30682166,Turbo1_A
Copg2,67328324.3492098,Turbo1_A
Cpsf3,86344.8789368206,Turbo1_A
Kif21b,590115.120780626,Turbo1_A
Kif21a,5822099.08618231,Turbo1_A
Jmy,4961079.32741386,Turbo1_A
Trip4,331122.28476455,Turbo1_A
Plec,139940134.566065,Turbo1_A
Dbn1,18775398.8037327,Turbo1_A
Spry2,104646.466926972,Turbo1_A
Fbxw5,155939.657418064,Turbo1_A
Slc7a8,1915136.63899551,Turbo1_A
Jag1,12693.9855559239,Turbo1_A
Slc25a13,159356.539333444,Turbo1_A
Ehd3,39208472.3787702,Turbo1_A
Xk,66290.2161463106,Turbo1_A
Macf1,91653515.9448929,Turbo1_A
Myo9b,348135.994457505,Turbo1_A
Naa10,4688018.31695157,Turbo1_A
Pdzd4,1249.46041109962,Turbo1_A
Vapb,9718464.07466027,Turbo1_A
Nup210,206327.894599905,Turbo1_A
Tomm40,2331426.15725988,Turbo1_A
Clic4,4633901.63017812,Turbo1_A
Add3,135363672.461009,Turbo1_A
Add2,40453614.3098993,Turbo1_A
Add1,161060626.236557,Turbo1_A
Pcnx1,139497.909530979,Turbo1_A
Bcl11a,121651.22835609,Turbo1_A
Golga5,1475110.01141002,Turbo1_A
Rdh11,891972.362137191,Turbo1_A
Ndrg3,24280670.516768,Turbo1_A
Ndrg2,158512439.413071,Turbo1_A
Maged1,148489.241928887,Turbo1_A
Dnajc7,54466.3341769537,Turbo1_A
Dnajb2,51721.7261473328,Turbo1_A
Dnaja2,8564253.17372525,Turbo1_A
Dnajb1,725844.989628093,Turbo1_A
Pnck,108790.995329545,Turbo1_A
Tmeff2,62858.2903439731,Turbo1_A
Azi2,79644.4857960326,Turbo1_A
Map1a,189195920.173069,Turbo1_A
Acot3,NA,Turbo1_A
Acot2,201590.087162853,Turbo1_A
Grm3,25158850.6229182,Turbo1_A
Qki,4594127.16795087,Turbo1_A
Pclo,29590376.8483773,Turbo1_A
Gab1,4938615.34075203,Turbo1_A
Spast,325172.450649066,Turbo1_A
Tollip,13758034.2694905,Turbo1_A
Nagk,2010705.00906439,Turbo1_A
Exo1,NA,Turbo1_A
Igbp1b,13850.9180644109,Turbo1_A
St6galnac1,3469.41284218449,Turbo1_A
Dcun1d1,199126.419111658,Turbo1_A
Vps29,10411351.063606,Turbo1_A
Rgs17,1709400.82552238,Turbo1_A
Rgs20,661283.350966069,Turbo1_A
Actr10,4725546.28938722,Turbo1_A
Dctn5,2016310.09936366,Turbo1_A
Plxnc1,2023641.24562624,Turbo1_A
Ercc4,53529.5069596069,Turbo1_A
Slc25a10,5157182.05977573,Turbo1_A
Eif3i,5746863.49609919,Turbo1_A
Copg1,6810323.69289692,Turbo1_A
Tsnax,963148.200723365,Turbo1_A
Bcar3,2074001.24112483,Turbo1_A
Afdn,19768675.274303,Turbo1_A
Macroh2a1,845931.266227304,Turbo1_A
Numb,3738243.9950971,Turbo1_A
Sh2d3c,168087.800587498,Turbo1_A
Srr,15145219.4053759,Turbo1_A
Mvk,469354.487827431,Turbo1_A
Zranb2,978978.960581225,Turbo1_A
Xpr1,745886.471417946,Turbo1_A
Amfr,118787.609205084,Turbo1_A
Nubp1,32804.9236017503,Turbo1_A
Nubp2,76432.5386196307,Turbo1_A
Gyg1,361015.540925281,Turbo1_A
Bcam,149964.399644219,Turbo1_A
Prkab1,264869.445276443,Turbo1_A
Tbl2,2747706.77597573,Turbo1_A
Pex14,3731537.38539346,Turbo1_A
Nek3,53500.7464281593,Turbo1_A
Lamc3,27781.0763137947,Turbo1_A
Vav3,34450.2622785928,Turbo1_A
Wdr54,223513.057801234,Turbo1_A
Zeb2,224004.127194034,Turbo1_A
Acox1,1474090.6373856,Turbo1_A
Ylpm1,331150.071742953,Turbo1_A
Atp2b2,277520752.513974,Turbo1_A
Pcm1,79956.5624176191,Turbo1_A
Celsr2,911081.545701309,Turbo1_A
Rab9a,816363.058027225,Turbo1_A
Galk1,615462.821388616,Turbo1_A
Syt11,298828.630242358,Turbo1_A
Syt5,1887843.91925255,Turbo1_A
Syt7,12672350.898552,Turbo1_A
Syt6,199141.215679693,Turbo1_A
Syt9,5185.19994901054,Turbo1_A
Esd,15538414.0139465,Turbo1_A
Smap,858689.712045665,Turbo1_A
Dstn,21610580.5934855,Turbo1_A
Sec11a,6353.36280481051,Turbo1_A
Uchl1,86968266.7570325,Turbo1_A
Arpc1a,82511360.4736315,Turbo1_A
Ptges3,3082741.54045495,Turbo1_A
Mpdu1,992792.416673109,Turbo1_A
Acot9,15649691.4468173,Turbo1_A
Rpgr,14452.1081044287,Turbo1_A
Ak1,19691444.8348882,Turbo1_A
Gabrg1,17215.0738541278,Turbo1_A
Dlc1,49728.5984771405,Turbo1_A
Gda,31351253.5942919,Turbo1_A
Sqor,108729.602988687,Turbo1_A
Mta2,1604003.4585461,Turbo1_A
Slit2,19313.9786578776,Turbo1_A
Dgke,3377871.48508945,Turbo1_A
Prpf40a,1262830.74068642,Turbo1_A
Enpp2,21620.4715615178,Turbo1_A
Nsdhl,3768118.66473747,Turbo1_A
Cetn2,168878.4323007,Turbo1_A
