gs_long,counts,condition
Snx18,NA,Turbo1_A
Fgd4,2054095.97985081,Turbo1_A
Dst,NA,Turbo1_A
Smarca5,NA,Turbo1_A
Lrp1,NA,Turbo1_A
Sncb,NA,Turbo1_A
Supt16h,NA,Turbo1_A
Kcnh5,NA,Turbo1_A
Fdps,NA,Turbo1_A
Wdr7,NA,Turbo1_A
Fads1,NA,Turbo1_A
Coro6,23580.9929604704,Turbo1_A
Hlcs,NA,Turbo1_A
Syt12,NA,Turbo1_A
Brinp1,NA,Turbo1_A
Ak5,3491393.53950088,Turbo1_A
Vps16,NA,Turbo1_A
Als2,NA,Turbo1_A
Rab31,NA,Turbo1_A
Tardbp,NA,Turbo1_A
Hnrnpll,NA,Turbo1_A
Etfdh,NA,Turbo1_A
Tubgcp2,NA,Turbo1_A
Tf,NA,Turbo1_A
Sh3bp4,NA,Turbo1_A
Rheb,NA,Turbo1_A
Tmco1,NA,Turbo1_A
Sf3b3,NA,Turbo1_A
Golga2,NA,Turbo1_A
Fam49b,NA,Turbo1_A
Alg1,NA,Turbo1_A
Rin1,NA,Turbo1_A
Tor1aip1,NA,Turbo1_A
Macrod1,NA,Turbo1_A
Dars,NA,Turbo1_A
Ppp6r3,NA,Turbo1_A
Mthfd1,NA,Turbo1_A
Pcyt2,NA,Turbo1_A
Tubb6,NA,Turbo1_A
Slc25a36,NA,Turbo1_A
Clip1,NA,Turbo1_A
Tspan2,NA,Turbo1_A
Far1,NA,Turbo1_A
Frk,NA,Turbo1_A
Kctd10,NA,Turbo1_A
Tmem132a,NA,Turbo1_A
Glyr1,NA,Turbo1_A
Marc2,NA,Turbo1_A
Pycr2,NA,Turbo1_A
Lrrc59,NA,Turbo1_A
Chid1,36224.1292419913,Turbo1_A
NA,NA,Turbo1_A
Pdia6,NA,Turbo1_A
Pde2a,NA,Turbo1_A
Prpf3,NA,Turbo1_A
Krt5,NA,Turbo1_A
Ggact,NA,Turbo1_A
Dbr1,NA,Turbo1_A
Wbp11,NA,Turbo1_A
Csmd1,NA,Turbo1_A
Ppp1r16a,NA,Turbo1_A
Camk2g,NA,Turbo1_A
Tom1l1,NA,Turbo1_A
Gprc5b,12383692.1478044,Turbo1_A
Cic,NA,Turbo1_A
Xpo5,NA,Turbo1_A
Letmd1,NA,Turbo1_A
Mpi,NA,Turbo1_A
Slc12a6,NA,Turbo1_A
Spred2,NA,Turbo1_A
Spred1,NA,Turbo1_A
Mrps2,NA,Turbo1_A
Lrp8,NA,Turbo1_A
Xpo6,NA,Turbo1_A
Ppp2r2d,NA,Turbo1_A
Med1,NA,Turbo1_A
Sfxn5,13341068.9167547,Turbo1_A
Sfxn4,NA,Turbo1_A
Grip1,NA,Turbo1_A
Taldo1,NA,Turbo1_A
Hnrnpab,2996424.07421112,Turbo1_A
Myo5a,NA,Turbo1_A
Cacna1d,NA,Turbo1_A
Sec14l2,NA,Turbo1_A
Wdr77,NA,Turbo1_A
Slc33a1,NA,Turbo1_A
Mlycd,490799.47913023,Turbo1_A
Nrbp1,NA,Turbo1_A
Dhrs7b,1295059.23255667,Turbo1_A
Nans,NA,Turbo1_A
Nptxr,NA,Turbo1_A
Cdk9,NA,Turbo1_A
Mpst,NA,Turbo1_A
Pacsin3,NA,Turbo1_A
Psip1,NA,Turbo1_A
Gpr37l1,12422783.090746,Turbo1_A
Clstn3,NA,Turbo1_A
Psmd6,NA,Turbo1_A
Rap1b,NA,Turbo1_A
Map4k3,NA,Turbo1_A
Ggt7,NA,Turbo1_A
Sfxn1,NA,Turbo1_A
Tlcd1,NA,Turbo1_A
Lims1,NA,Turbo1_A
Gorasp2,NA,Turbo1_A
Eif3m,NA,Turbo1_A
Nxf1,NA,Turbo1_A
Hadhb,NA,Turbo1_A
Gimap4,NA,Turbo1_A
Plpp3,12676072.0499976,Turbo1_A
Actr3,NA,Turbo1_A
Pdxdc1,NA,Turbo1_A
Nlgn1,11141751.6511579,Turbo1_A
Arfgap2,NA,Turbo1_A
Usp11,NA,Turbo1_A
Nono,NA,Turbo1_A
Aass,NA,Turbo1_A
Rragc,NA,Turbo1_A
Smox,NA,Turbo1_A
Psat1,NA,Turbo1_A
NA,62465.847866405,Turbo1_A
Hagh,NA,Turbo1_A
Vwa5a,NA,Turbo1_A
Me2,NA,Turbo1_A
Dok4,NA,Turbo1_A
Rbm10,NA,Turbo1_A
Stk24,NA,Turbo1_A
Aco2,NA,Turbo1_A
Dctn2,NA,Turbo1_A
Cmas,NA,Turbo1_A
Clint1,NA,Turbo1_A
Prpf19,NA,Turbo1_A
Fuca2,NA,Turbo1_A
Vmp1,NA,Turbo1_A
Mlf2,NA,Turbo1_A
Gak,NA,Turbo1_A
Dhrs1,NA,Turbo1_A
Cds2,NA,Turbo1_A
Eif2s2,NA,Turbo1_A
St13,NA,Turbo1_A
Sntb1,NA,Turbo1_A
Ndufa10,NA,Turbo1_A
Eif2b1,NA,Turbo1_A
Abcf2,NA,Turbo1_A
Rtcb,NA,Turbo1_A
Tmem51,1230372.58383477,Turbo1_A
Ptdss1,NA,Turbo1_A
Clcc1,NA,Turbo1_A
Hgs,NA,Turbo1_A
Cttnbp2nl,NA,Turbo1_A
Abhd12,NA,Turbo1_A
Park7,NA,Turbo1_A
March2,NA,Turbo1_A
Nck1,NA,Turbo1_A
Epdr1,NA,Turbo1_A
Ptprt,NA,Turbo1_A
Dnaja3,NA,Turbo1_A
Rnf141,NA,Turbo1_A
Wdr6,NA,Turbo1_A
Erc1,NA,Turbo1_A
Grk2,NA,Turbo1_A
Pccb,NA,Turbo1_A
Gigyf1,NA,Turbo1_A
Slc12a9,NA,Turbo1_A
Mccc1,NA,Turbo1_A
Adar,NA,Turbo1_A
Tmem121b,295085.7689228,Turbo1_A
Cyp4f3,NA,Turbo1_A
Cadm3,NA,Turbo1_A
Raf1,NA,Turbo1_A
Mrpl16,NA,Turbo1_A
Mrpl9,430055.251952176,Turbo1_A
Mrpl3,501996.29450965,Turbo1_A
Acss1,NA,Turbo1_A
Sf3b1,NA,Turbo1_A
Rims1,NA,Turbo1_A
Nsmf,NA,Turbo1_A
Ranbp17,7112.57473212229,Turbo1_A
Ankrd17,NA,Turbo1_A
Pard3,157620.975678427,Turbo1_A
Cntnap4,NA,Turbo1_A
Rab27b,NA,Turbo1_A
Rtn4,NA,Turbo1_A
Nup155,NA,Turbo1_A
Ogfr,NA,Turbo1_A
Lrrc4,655874.243185905,Turbo1_A
Ntm,NA,Turbo1_A
Rrbp1,NA,Turbo1_A
Ubxn6,NA,Turbo1_A
Scd3,NA,Turbo1_A
Arhgdia,NA,Turbo1_A
Acsbg1,NA,Turbo1_A
Prpf8,NA,Turbo1_A
Bcl11b,NA,Turbo1_A
Cox6c,NA,Turbo1_A
Atp5mg,905646.606347475,Turbo1_A
Rpl17,6001136.41137677,Turbo1_A
Hint3,NA,Turbo1_A
Glo1,NA,Turbo1_A
Mgst3,NA,Turbo1_A
Glod4,NA,Turbo1_A
P2ry12,NA,Turbo1_A
Cntnap2,NA,Turbo1_A
Atg3,NA,Turbo1_A
Uqcr11,NA,Turbo1_A
Lap3,NA,Turbo1_A
Dmac1,NA,Turbo1_A
Lamtor1,NA,Turbo1_A
Stambp,NA,Turbo1_A
Nudcd2,NA,Turbo1_A
Pgls,1033079.04991914,Turbo1_A
Decr1,NA,Turbo1_A
Mtap,NA,Turbo1_A
Uqcrq,NA,Turbo1_A
Ndufa2,1614377.48364675,Turbo1_A
Sdhb,NA,Turbo1_A
Cisd2,NA,Turbo1_A
Bzw1,NA,Turbo1_A
Ndufb4,NA,Turbo1_A
Sar1b,NA,Turbo1_A
Rab5a,NA,Turbo1_A
Nipsnap3b,NA,Turbo1_A
Ergic3,NA,Turbo1_A
Pcyox1,NA,Turbo1_A
Tmem100,709688.890031348,Turbo1_A
Gmfb,NA,Turbo1_A
Cotl1,NA,Turbo1_A
Ndufb9,NA,Turbo1_A
Glrx3,NA,Turbo1_A
Trap1,NA,Turbo1_A
Atp5pb,NA,Turbo1_A
Ppp6c,NA,Turbo1_A
Slc25a46,NA,Turbo1_A
Sec61b,NA,Turbo1_A
Txndc12,2839.19986795723,Turbo1_A
Rer1,NA,Turbo1_A
Ywhab,NA,Turbo1_A
Ykt6,10867557.184251,Turbo1_A
Arl8b,NA,Turbo1_A
Cyb5b,NA,Turbo1_A
Cldnd1,121160.33163665,Turbo1_A
Ndufa6,NA,Turbo1_A
Psmd9,NA,Turbo1_A
Ppid,NA,Turbo1_A
Vta1,NA,Turbo1_A
Ppdpf,NA,Turbo1_A
Nkiras2,NA,Turbo1_A
Rpl14,NA,Turbo1_A
Golt1b,NA,Turbo1_A
Slc25a11,NA,Turbo1_A
Tmem33,NA,Turbo1_A
Uqcrfs1,NA,Turbo1_A
Lage3,NA,Turbo1_A
Carhsp1,NA,Turbo1_A
Necap1,NA,Turbo1_A
Fam136a,NA,Turbo1_A
Tppp3,NA,Turbo1_A
Mtfp1,NA,Turbo1_A
Lrrc40,NA,Turbo1_A
Ociad1,NA,Turbo1_A
Xpot,NA,Turbo1_A
Gdpd1,3532358.29379613,Turbo1_A
Prps2,NA,Turbo1_A
Nrxn1,NA,Turbo1_A
Pard3b,NA,Turbo1_A
Snw1,NA,Turbo1_A
Ranbp3,NA,Turbo1_A
Smurf1,NA,Turbo1_A
Arpc2,NA,Turbo1_A
Ppp1r3g,NA,Turbo1_A
Nubpl,53604.5394279603,Turbo1_A
Mtfr1l,NA,Turbo1_A
Tubb2b,NA,Turbo1_A
Bbs2,NA,Turbo1_A
Atic,NA,Turbo1_A
Snx2,NA,Turbo1_A
Mospd2,NA,Turbo1_A
Ddah1,NA,Turbo1_A
Rnf135,NA,Turbo1_A
Nup37,NA,Turbo1_A
Napg,NA,Turbo1_A
Ist1,NA,Turbo1_A
Sugt1,NA,Turbo1_A
Psmd8,NA,Turbo1_A
Hnrnpa0,NA,Turbo1_A
Tbc1d15,NA,Turbo1_A
Coq5,NA,Turbo1_A
Dhrs7,NA,Turbo1_A
Cenpv,NA,Turbo1_A
Pmpcb,NA,Turbo1_A
Sdhd,NA,Turbo1_A
Cacybp,NA,Turbo1_A
Rpl11,NA,Turbo1_A
Pigk,NA,Turbo1_A
Tecr,NA,Turbo1_A
Serbp1,NA,Turbo1_A
Blvra,NA,Turbo1_A
Trim13,NA,Turbo1_A
Prxl2a,1468803.54448176,Turbo1_A
Glipr2,NA,Turbo1_A
Spcs2,NA,Turbo1_A
Pgm3,NA,Turbo1_A
Cap2,NA,Turbo1_A
Tpd52l2,NA,Turbo1_A
Uqcrc1,NA,Turbo1_A
Ola1,NA,Turbo1_A
Naxd,NA,Turbo1_A
Nsfl1c,NA,Turbo1_A
Antxr1,60091.4512548716,Turbo1_A
Nde1,NA,Turbo1_A
Sdhc,NA,Turbo1_A
Scrn1,NA,Turbo1_A
Gars,NA,Turbo1_A
Rpl15,NA,Turbo1_A
Shisa9,NA,Turbo1_A
Bcs1l,NA,Turbo1_A
Cdc37l1,NA,Turbo1_A
Tomm40l,NA,Turbo1_A
Aldh1b1,NA,Turbo1_A
Rab3b,NA,Turbo1_A
Cs,NA,Turbo1_A
Acsl3,NA,Turbo1_A
Elp3,NA,Turbo1_A
Emc4,154268.999779905,Turbo1_A
Ube2v1,NA,Turbo1_A
Nt5c3a,NA,Turbo1_A
Mpc2,NA,Turbo1_A
Ccdc47,NA,Turbo1_A
Nkain1,NA,Turbo1_A
Pdhb,NA,Turbo1_A
Mdm1,NA,Turbo1_A
Mms19,NA,Turbo1_A
Mgrn1,NA,Turbo1_A
Arpin,NA,Turbo1_A
Hnrnpm,NA,Turbo1_A
Pgm1,NA,Turbo1_A
Mrps30,NA,Turbo1_A
Rars,NA,Turbo1_A
Arl2,NA,Turbo1_A
Ptms,NA,Turbo1_A
Oxct1,NA,Turbo1_A
Adck1,NA,Turbo1_A
Armc10,NA,Turbo1_A
Rnmt,NA,Turbo1_A
Prpsap1,NA,Turbo1_A
Cyc1,NA,Turbo1_A
Dynll2,NA,Turbo1_A
Mrpl45,NA,Turbo1_A
Tars1,NA,Turbo1_A
Lsm12,NA,Turbo1_A
Snu13,NA,Turbo1_A
Ebag9,NA,Turbo1_A
Dnlz,NA,Turbo1_A
Gatd3a,NA,Turbo1_A
Cndp2,NA,Turbo1_A
Tmed10,NA,Turbo1_A
Tbcb,NA,Turbo1_A
Agpat5,NA,Turbo1_A
Akt1s1,NA,Turbo1_A
Rab1b,NA,Turbo1_A
Lrrc57,NA,Turbo1_A
Mrpl53,198210.804270457,Turbo1_A
Necap2,NA,Turbo1_A
Sarnp,NA,Turbo1_A
NA,NA,Turbo1_A
Sec13,704066.293817091,Turbo1_A
Eef1e1,NA,Turbo1_A
Mrpl13,NA,Turbo1_A
Chordc1,NA,Turbo1_A
Rpl34,NA,Turbo1_A
Lingo1,NA,Turbo1_A
Nup210l,NA,Turbo1_A
Dlst,NA,Turbo1_A
Ube2v2,NA,Turbo1_A
Dtna,NA,Turbo1_A
Vps33a,NA,Turbo1_A
Aacs,NA,Turbo1_A
Coro7,NA,Turbo1_A
Tmem35a,NA,Turbo1_A
Acp1,NA,Turbo1_A
Ephx1,NA,Turbo1_A
Rufy3,NA,Turbo1_A
Nos1ap,NA,Turbo1_A
Ttyh1,436815.261366043,Turbo1_A
Hacd2,NA,Turbo1_A
Oxsm,321140.023176551,Turbo1_A
Dlgap1,NA,Turbo1_A
Clvs1,NA,Turbo1_A
Exoc2,NA,Turbo1_A
Cul2,NA,Turbo1_A
Agpat3,NA,Turbo1_A
Wdr20,NA,Turbo1_A
Atad1,NA,Turbo1_A
Cul5,NA,Turbo1_A
Syap1,NA,Turbo1_A
Sec23b,NA,Turbo1_A
Sun1,NA,Turbo1_A
Gabra4,890370.413390653,Turbo1_A
Tubb4a,NA,Turbo1_A
Lurap1,NA,Turbo1_A
Synj2bp,NA,Turbo1_A
Fundc2,NA,Turbo1_A
Slc25a22,NA,Turbo1_A
Idh3a,NA,Turbo1_A
Msra,NA,Turbo1_A
Gbe1,NA,Turbo1_A
Rpap3,NA,Turbo1_A
Tmx2,NA,Turbo1_A
Mrpl2,NA,Turbo1_A
Dus2,NA,Turbo1_A
Acad8,NA,Turbo1_A
RtcA,NA,Turbo1_A
Apmap,NA,Turbo1_A
Iscu,NA,Turbo1_A
Chmp5,NA,Turbo1_A
Lysmd2,NA,Turbo1_A
Dusp3,NA,Turbo1_A
Ggct,NA,Turbo1_A
Ppa1,NA,Turbo1_A
Fip1l1,NA,Turbo1_A
Actr6,NA,Turbo1_A
Timm50,NA,Turbo1_A
Itpa,NA,Turbo1_A
Chmp4b,NA,Turbo1_A
Fam210b,17819.3208482056,Turbo1_A
Jam3,2500727.90331699,Turbo1_A
Rpl4,NA,Turbo1_A
Eef1g,NA,Turbo1_A
Dennd10,NA,Turbo1_A
Arfgap3,NA,Turbo1_A
Snx5,NA,Turbo1_A
Psmd12,NA,Turbo1_A
Ociad2,NA,Turbo1_A
Ccdc124,NA,Turbo1_A
Efhd2,NA,Turbo1_A
Atg101,NA,Turbo1_A
Atg7,NA,Turbo1_A
Isca1,NA,Turbo1_A
Spcs1,NA,Turbo1_A
Gatm,NA,Turbo1_A
Slc22a17,825516.342584882,Turbo1_A
Aven,NA,Turbo1_A
Echdc1,NA,Turbo1_A
Ccdc89,NA,Turbo1_A
Ift22,NA,Turbo1_A
Phpt1,NA,Turbo1_A
Slc25a19,NA,Turbo1_A
Dcps,NA,Turbo1_A
Cnn3,NA,Turbo1_A
Appbp2,NA,Turbo1_A
Atp5po,NA,Turbo1_A
Alg5,NA,Turbo1_A
Mcts1,NA,Turbo1_A
Slc25a18,NA,Turbo1_A
Zfpl1,NA,Turbo1_A
Ap1s2,NA,Turbo1_A
Btbd17,NA,Turbo1_A
Cyb5r1,NA,Turbo1_A
Uqcrc2,NA,Turbo1_A
Smg9,NA,Turbo1_A
Cmtr1,NA,Turbo1_A
Prkar1a,337572.321718171,Turbo1_A
Csad,NA,Turbo1_A
Alg2,NA,Turbo1_A
Aldh7a1,NA,Turbo1_A
Ap2b1,NA,Turbo1_A
Plin3,NA,Turbo1_A
Rpn2,NA,Turbo1_A
Srpra,NA,Turbo1_A
Pgam1,NA,Turbo1_A
Acadsb,NA,Turbo1_A
Coasy,NA,Turbo1_A
Gpatch1,571210.36491966,Turbo1_A
P33monox,NA,Turbo1_A
Cmpk1,NA,Turbo1_A
Apbb2,NA,Turbo1_A
Ppp1r12a,NA,Turbo1_A
Tprg1l,NA,Turbo1_A
Klc4,NA,Turbo1_A
Ampd2,NA,Turbo1_A
Mxra8,179731.564042726,Turbo1_A
Pdcl,NA,Turbo1_A
Syvn1,NA,Turbo1_A
Nebl,NA,Turbo1_A
Plxdc2,NA,Turbo1_A
Ergic1,NA,Turbo1_A
Dnajc10,NA,Turbo1_A
Csnk1d,NA,Turbo1_A
Crot,NA,Turbo1_A
Gnai3,NA,Turbo1_A
Cpne8,NA,Turbo1_A
Fbxo3,NA,Turbo1_A
Ndufa9,NA,Turbo1_A
Ndufs7,NA,Turbo1_A
Pycr3,1002858.10274342,Turbo1_A
Pgd,NA,Turbo1_A
Xab2,NA,Turbo1_A
Pak1ip1,NA,Turbo1_A
Eif3f,NA,Turbo1_A
Mlst8,NA,Turbo1_A
Ppp1r2,NA,Turbo1_A
Paics,NA,Turbo1_A
Gstk1,223406.018741244,Turbo1_A
Nudt12,NA,Turbo1_A
Cyb5r3,NA,Turbo1_A
Slc38a3,29438692.5587741,Turbo1_A
Ap3s1,NA,Turbo1_A
Mettl26,1265263.36982728,Turbo1_A
Crip2,NA,Turbo1_A
Atp5pd,NA,Turbo1_A
Gmpr,NA,Turbo1_A
Apoo,NA,Turbo1_A
Dtd1,233559.190869225,Turbo1_A
Tsc1,NA,Turbo1_A
Sacm1l,NA,Turbo1_A
Emc7,NA,Turbo1_A
Cyp4f14,507278.593287022,Turbo1_A
Lactb,NA,Turbo1_A
Parva,NA,Turbo1_A
Atp13a1,NA,Turbo1_A
Arfgap1,NA,Turbo1_A
Rp2,218416.75654071,Turbo1_A
Xpo7,NA,Turbo1_A
Ipo7,NA,Turbo1_A
Nbea,NA,Turbo1_A
Slc23a2,1831333.3291976,Turbo1_A
Sorcs2,229755.814501395,Turbo1_A
Upf1,NA,Turbo1_A
Tnfrsf21,NA,Turbo1_A
Inpp4a,NA,Turbo1_A
Hsd17b11,NA,Turbo1_A
Aldh6a1,NA,Turbo1_A
Elovl4,530378.401569802,Turbo1_A
Scyl1,NA,Turbo1_A
Dpysl5,NA,Turbo1_A
Erap1,NA,Turbo1_A
Vps35,NA,Turbo1_A
Magi3,NA,Turbo1_A
Tsc22d4,NA,Turbo1_A
Ehd4,NA,Turbo1_A
Yipf5,NA,Turbo1_A
Oga,NA,Turbo1_A
Kcnn1,NA,Turbo1_A
Igdcc4,NA,Turbo1_A
Set,NA,Turbo1_A
Kif13a,NA,Turbo1_A
Rapgef4,NA,Turbo1_A
Stx12,NA,Turbo1_A
Fn3k,NA,Turbo1_A
Kcnh7,NA,Turbo1_A
Osbpl5,NA,Turbo1_A
Cars,NA,Turbo1_A
Elp4,NA,Turbo1_A
Tfcp2,NA,Turbo1_A
Snap29,NA,Turbo1_A
Slco1c1,13661184.4086836,Turbo1_A
Tubb3,NA,Turbo1_A
Mesd,NA,Turbo1_A
Wdr61,NA,Turbo1_A
Lima1,NA,Turbo1_A
Strn3,NA,Turbo1_A
Rdh14,NA,Turbo1_A
Cse1l,NA,Turbo1_A
Gucy1a1,264186.101064854,Turbo1_A
Il1rapl2,NA,Turbo1_A
Ppp1r1a,NA,Turbo1_A
Ranbp2,NA,Turbo1_A
Chrm3,NA,Turbo1_A
Chrm2,NA,Turbo1_A
Ube4b,NA,Turbo1_A
Slc15a2,NA,Turbo1_A
Arhgef7,NA,Turbo1_A
Ube3b,1595751.42183047,Turbo1_A
Trappc4,NA,Turbo1_A
Nek7,NA,Turbo1_A
Rtn3,NA,Turbo1_A
Dysf,339322.890248268,Turbo1_A
Lrba,NA,Turbo1_A
Xpo4,NA,Turbo1_A
Nckipsd,NA,Turbo1_A
Capn10,11431.3882845216,Turbo1_A
Gdpd2,NA,Turbo1_A
Trim2,NA,Turbo1_A
Mapk8ip3,NA,Turbo1_A
Sdf2l1,NA,Turbo1_A
Dusp10,NA,Turbo1_A
Agk,NA,Turbo1_A
Dkc1,NA,Turbo1_A
Gtf2i,NA,Turbo1_A
Tm9sf3,NA,Turbo1_A
Palld,1804.50982729644,Turbo1_A
Jph3,NA,Turbo1_A
Jph1,NA,Turbo1_A
Ivd,NA,Turbo1_A
Rabggta,NA,Turbo1_A
Plek,NA,Turbo1_A
Slc9a3r2,NA,Turbo1_A
Lztfl1,NA,Turbo1_A
Ide,NA,Turbo1_A
Nrip2,NA,Turbo1_A
Dync1h1,NA,Turbo1_A
Nit2,NA,Turbo1_A
Stk4,NA,Turbo1_A
Lrp1b,NA,Turbo1_A
Nudt3,NA,Turbo1_A
Jam2,334552.901823417,Turbo1_A
Ngly1,NA,Turbo1_A
Rnf14,NA,Turbo1_A
Lgi1,NA,Turbo1_A
Sphk2,NA,Turbo1_A
Prmt1,NA,Turbo1_A
Copb1,NA,Turbo1_A
Ppp1r3f,NA,Turbo1_A
Ccdc22,NA,Turbo1_A
Praf2,NA,Turbo1_A
Akr1a1,NA,Turbo1_A
Ddx21,9923101.74130288,Turbo1_A
Tulp4,NA,Turbo1_A
Slc29a1,NA,Turbo1_A
Panx1,NA,Turbo1_A
Sv2a,NA,Turbo1_A
Slc12a4,NA,Turbo1_A
Ralb,NA,Turbo1_A
Acin1,NA,Turbo1_A
Plscr3,1264850.69292258,Turbo1_A
Flii,NA,Turbo1_A
Kcnip2,NA,Turbo1_A
Rpf2,NA,Turbo1_A
Grasp,NA,Turbo1_A
Fads3,NA,Turbo1_A
Tmem47,NA,Turbo1_A
Rnase4,44432.504396583,Turbo1_A
Lancl2,NA,Turbo1_A
Pfn2,NA,Turbo1_A
Cacng4,37315.2671753647,Turbo1_A
Cacng3,NA,Turbo1_A
Smpd3,NA,Turbo1_A
Tuba8,281049.083393634,Turbo1_A
Ube2j1,NA,Turbo1_A
Psmg1,NA,Turbo1_A
Pdk2,NA,Turbo1_A
Kcnq5,113441.335639842,Turbo1_A
Sh3glb1,NA,Turbo1_A
Kcnq4,5578501.12025724,Turbo1_A
Cend1,NA,Turbo1_A
Ap3m1,4070745.86253066,Turbo1_A
Scamp5,NA,Turbo1_A
Iqgap1,NA,Turbo1_A
Nectin1,NA,Turbo1_A
Stx6,340703.498102561,Turbo1_A
Tmod2,NA,Turbo1_A
Slc30a7,NA,Turbo1_A
Hyou1,409024.717132089,Turbo1_A
Habp4,NA,Turbo1_A
Adrm1,NA,Turbo1_A
Scamp4,NA,Turbo1_A
Extl1,17432.2502956138,Turbo1_A
Nudt5,NA,Turbo1_A
Hip1r,NA,Turbo1_A
Slc5a3,NA,Turbo1_A
Fmn2,NA,Turbo1_A
Fmnl1,NA,Turbo1_A
Mpp6,39639034.7732044,Turbo1_A
Mpp5,NA,Turbo1_A
Nectin3,NA,Turbo1_A
Tgm1,305702.562560034,Turbo1_A
Sart3,NA,Turbo1_A
Aldh9a1,NA,Turbo1_A
Elovl1,NA,Turbo1_A
Dclk1,NA,Turbo1_A
Mtor,NA,Turbo1_A
Cd2ap,NA,Turbo1_A
Git2,NA,Turbo1_A
Bag3,NA,Turbo1_A
Cul3,NA,Turbo1_A
Mink1,NA,Turbo1_A
Kcnj10,19945183.1236301,Turbo1_A
Arpc3,NA,Turbo1_A
Cdc42ep4,NA,Turbo1_A
Usp14,NA,Turbo1_A
Epb41l4b,NA,Turbo1_A
Stard10,77822.0620671553,Turbo1_A
Ap3b2,NA,Turbo1_A
Dolpp1,NA,Turbo1_A
Nkain4,NA,Turbo1_A
Txnrd1,NA,Turbo1_A
Neu3,211743.271400689,Turbo1_A
Myo18a,NA,Turbo1_A
Csnk1e,NA,Turbo1_A
Rasgrp2,NA,Turbo1_A
Glrx,NA,Turbo1_A
Rhoa,NA,Turbo1_A
Acsl4,NA,Turbo1_A
Cln8,NA,Turbo1_A
Psma6,NA,Turbo1_A
Hapln1,NA,Turbo1_A
Prep,NA,Turbo1_A
Pin1,NA,Turbo1_A
Sema7a,806498.732212487,Turbo1_A
Mid2,NA,Turbo1_A
Ptk2b,NA,Turbo1_A
Srcin1,NA,Turbo1_A
Naga,NA,Turbo1_A
Asap1,NA,Turbo1_A
Cyth1,NA,Turbo1_A
Son,NA,Turbo1_A
Dguok,NA,Turbo1_A
Dpf1,NA,Turbo1_A
Drg2,NA,Turbo1_A
Limd1,NA,Turbo1_A
Chm,NA,Turbo1_A
Acss2,NA,Turbo1_A
Apbb1,NA,Turbo1_A
Copg2,NA,Turbo1_A
Kif21b,NA,Turbo1_A
Kif21a,NA,Turbo1_A
Jmy,NA,Turbo1_A
Plec,NA,Turbo1_A
Dbn1,NA,Turbo1_A
Spry2,NA,Turbo1_A
Slc7a8,NA,Turbo1_A
Jag1,NA,Turbo1_A
Ehd3,NA,Turbo1_A
Macf1,NA,Turbo1_A
Naa10,NA,Turbo1_A
Vapb,NA,Turbo1_A
Nup210,NA,Turbo1_A
Tomm40,NA,Turbo1_A
Clic4,NA,Turbo1_A
Add3,NA,Turbo1_A
Add2,NA,Turbo1_A
Add1,NA,Turbo1_A
Pcnx1,NA,Turbo1_A
Golga5,NA,Turbo1_A
Ndrg3,NA,Turbo1_A
Ndrg2,NA,Turbo1_A
Dnajc7,NA,Turbo1_A
Dnajb12,NA,Turbo1_A
Dnajb2,NA,Turbo1_A
Dnaja2,NA,Turbo1_A
St6galnac5,NA,Turbo1_A
Map1a,NA,Turbo1_A
Acot3,NA,Turbo1_A
Grm3,NA,Turbo1_A
Qki,NA,Turbo1_A
Pclo,NA,Turbo1_A
Gab1,NA,Turbo1_A
Spast,NA,Turbo1_A
Tollip,NA,Turbo1_A
Nagk,NA,Turbo1_A
Vps29,NA,Turbo1_A
Rgs17,NA,Turbo1_A
Rgs20,NA,Turbo1_A
Actr10,NA,Turbo1_A
Dctn5,NA,Turbo1_A
Slc25a10,NA,Turbo1_A
Eif3i,NA,Turbo1_A
Copg1,NA,Turbo1_A
Tsnax,NA,Turbo1_A
Bcar3,NA,Turbo1_A
Fbxo6,3534.14714337473,Turbo1_A
Afdn,NA,Turbo1_A
H2afy,NA,Turbo1_A
Numb,NA,Turbo1_A
Sh2d3c,NA,Turbo1_A
Srr,NA,Turbo1_A
Zranb2,NA,Turbo1_A
Xpr1,NA,Turbo1_A
Tbl2,NA,Turbo1_A
Pex14,NA,Turbo1_A
Clcn2,NA,Turbo1_A
Vav3,NA,Turbo1_A
Acox1,NA,Turbo1_A
Ylpm1,NA,Turbo1_A
Atp2b2,NA,Turbo1_A
Celsr2,NA,Turbo1_A
Syt5,NA,Turbo1_A
Syt7,NA,Turbo1_A
Syt6,NA,Turbo1_A
Syt9,NA,Turbo1_A
Esd,NA,Turbo1_A
Smap,NA,Turbo1_A
Dstn,NA,Turbo1_A
Uchl1,NA,Turbo1_A
Arpc1a,NA,Turbo1_A
Ptges3,NA,Turbo1_A
Mpdu1,NA,Turbo1_A
Acot9,NA,Turbo1_A
Ak1,NA,Turbo1_A
Gabrg1,13070.8484539626,Turbo1_A
Gda,NA,Turbo1_A
Mta2,NA,Turbo1_A
Slit2,NA,Turbo1_A
Dgke,NA,Turbo1_A
Prpf40a,NA,Turbo1_A
Nsdhl,NA,Turbo1_A
Psma4,NA,Turbo1_A
Tagln3,NA,Turbo1_A
Atp6ap1,NA,Turbo1_A
Trim3,NA,Turbo1_A
Capn7,58486.8048285859,Turbo1_A
Sae1,NA,Turbo1_A
Septin6,NA,Turbo1_A
