GeneSymbol,FC,pval,BioID,cell
Adcy8,1.526061,0.01220212,NL3,Astrocyte
Rgs14,1.578841,0.01646486,NL3,Astrocyte
Gfra1,2.126138,0.01385932,NL3,Astrocyte
Pld2,2.566668,0.000631488,NL3,Astrocyte
Gnpat,1.676212,0.03346937,NL3,Astrocyte
Arvcf,1.903218,0.009277907,NL3,Astrocyte
Stx2,3.340026,0.00221713,NL3,Astrocyte
Egfr,1.664425,0.03605801,NL3,Astrocyte
Adcy6,6.229814,0.003769946,NL3,Astrocyte
Mark3,1.571227,0.001177443,NL3,Astrocyte
Kcnd1,2.150861,0.01876957,NL3,Astrocyte
Cdk18,34.67159,0.006623525,NL3,Astrocyte
Hspg2,2.0912,0.005234373,NL3,Astrocyte
Ptprg,1.56149,0.03009153,NL3,Astrocyte
Drp2,1.542206,0.02413467,NL3,Astrocyte
Eps8,2.805527,0.0007276115,NL3,Astrocyte
Slc7a1,2.324578,0.003403539,NL3,Astrocyte
Dok7,1.549462,0.04431111,NL3,Astrocyte
Trpm1,1.695671,0.01992151,NL3,Astrocyte
Cnnm3,3.680475,0.002223123,NL3,Astrocyte
Sppl2b,1.596387,0.01198301,NL3,Astrocyte
Pde12,15.3011,0.0004149311,NL3,Astrocyte
Hk3,1.571914,0.002824707,NL3,Astrocyte
Aifm3,2.084898,0.0008453988,NL3,Astrocyte
Esyt2,1.576327,0.007662406,NL3,Astrocyte
Rnf149,20.70651,0.02611305,NL3,Astrocyte
Garem1,1.594053,0.04047431,NL3,Astrocyte
Slc22a23,2.069794,0.001139872,NL3,Astrocyte
Gtpbp2,1.51246,0.008372424,NL3,Astrocyte
Lclat1,1.514987,0.0354173,NL3,Astrocyte
Gpr162,1.73159,0.004728996,NL3,Astrocyte
Cryzl2,76.49798,0.01215974,NL3,Astrocyte
Arhgef40,2.016622,0.002086669,NL3,Astrocyte
Plcl1,2.225011,0.03235331,NL3,Astrocyte
MAP11,1.800563,0.0006773309,NL3,Astrocyte
Strada,2.39789,0.0133045,NL3,Astrocyte
Ksr2,1.696445,0.0325468,NL3,Astrocyte
Elmod1,1.511515,0.00821185,NL3,Astrocyte
Afg1l,3.235411,0.04921604,NL3,Astrocyte
Fam189a2,3.393881,0.0007638925,NL3,Astrocyte
Plch1,15.75466,0.01607543,NL3,Astrocyte
Tab3,1.762334,0.01913255,NL3,Astrocyte
Ipcef1,5.196779,0.00028227,NL3,Astrocyte
Slc39a12,2.20453,0.01423678,NL3,Astrocyte
Cemip2,1.774224,0.04754648,NL3,Astrocyte
Slc25a51,1.777794,0.004364785,NL3,Astrocyte
Sdr39u1,1.912205,0.0005100794,NL3,Astrocyte
Trappc1,28.7478,2.651316e-05,NL3,Astrocyte
Brsk1,1.844142,0.00593976,NL3,Astrocyte
Myo1d,4.740338,0.001413901,NL3,Astrocyte
Zdhhc20,1.974959,0.01391552,NL3,Astrocyte
Slc30a1,1.644506,0.01476955,NL3,Astrocyte
Stxbp3,2.060495,0.00480022,NL3,Astrocyte
Rasa3,1.624561,0.02249726,NL3,Astrocyte
Mertk,2.170385,0.001241326,NL3,Astrocyte
Adam9,1.542324,0.03989013,NL3,Astrocyte
Abcb7,1.593664,0.001596373,NL3,Astrocyte
Snta1,2.360141,0.00341305,NL3,Astrocyte
Soat1,1.697928,0.02952503,NL3,Astrocyte
Acvr1b,2.53692,0.04473123,NL3,Astrocyte
Slc6a3,6.131919,0.02531555,NL3,Astrocyte
Slc20a1,2.386162,0.01980639,NL3,Astrocyte
Grid2,2.701878,0.0001846603,NL3,Astrocyte
Grid1,1.566635,0.008111094,NL3,Astrocyte
Itga6,1.985169,0.006240577,NL3,Astrocyte
Mrc1,1.507269,0.007326701,NL3,Astrocyte
Fgfr3,3.199414,0.0002986569,NL3,Astrocyte
Ptpn14,2.539183,0.000284519,NL3,Astrocyte
Dag1,2.594442,0.001397066,NL3,Astrocyte
Ralbp1,1.909598,0.001904887,NL3,Astrocyte
Sema4a,1.598486,0.03036342,NL3,Astrocyte
Sema4b,1.960835,0.004400667,NL3,Astrocyte
Ptp4a1,1.719063,0.0003618277,NL3,Astrocyte
Map2k2,1.856112,0.0001947249,NL3,Astrocyte
Kcnc3,12.42575,5.604619e-05,NL3,Astrocyte
Gdpd5,1.635641,0.02592088,NL3,Astrocyte
Hepacam,1.963667,0.02418818,NL3,Astrocyte
Surf4,1.535994,0.03177463,NL3,Astrocyte
Atp4a,2.061268,0.01315603,NL3,Astrocyte
Ptprj,2.220517,0.01449511,NL3,Astrocyte
Hist2h2ac,11.60073,0.03047506,NL3,Astrocyte
TCAIM,1.762683,0.03980862,NL3,Astrocyte
Slc13a5,3.432424,0.000110393,NL3,Astrocyte
Rapgefl1,2.794526,0.008407689,NL3,Astrocyte
Pkp4,1.632033,0.0004804158,NL3,Astrocyte
Sh3rf1,1.762845,0.002855612,NL3,Astrocyte
Nop58,3.164089,0.01552773,NL3,Astrocyte
Wls,2.413699,0.001186898,NL3,Astrocyte
Slc25a23,1.637814,0.003245946,NL3,Astrocyte
Anks6,2.824696,0.01397699,NL3,Astrocyte
Krt77,1.557318,0.006604766,NL3,Astrocyte
Dgkb,2.05784,0.001017933,NL3,Astrocyte
Fbxo41,1.665675,0.001339046,NL3,Astrocyte
Rprd2,3.052484,0.0001627929,NL3,Astrocyte
Dgkq,2.005336,0.01232729,NL3,Astrocyte
Slc39a10,2.120096,0.007733466,NL3,Astrocyte
Ttyh3,5.140813,0.002605604,NL3,Astrocyte
Xpo1,1.536002,0.007177356,NL3,Astrocyte
Garem2,5.218266,0.01064195,NL3,Astrocyte
Ano8,1.660793,0.004911805,NL3,Astrocyte
Mindy2,1.856482,0.006942284,NL3,Astrocyte
Cachd1,1.923179,0.03151121,NL3,Astrocyte
Dtx4,8.619472,0.04592837,NL3,Astrocyte
Nyap1,4.586236,0.005152542,NL3,Astrocyte
Med16,5.245997,0.0001033193,NL3,Astrocyte
Nudcd1,1.75309,0.002099496,NL3,Astrocyte
Rhbdf1,1.919963,0.01899733,NL3,Astrocyte
Fam120b,1.772507,0.0134155,NL3,Astrocyte
Flrt1,4.865004,0.003907677,NL3,Astrocyte
Krit1,2.153135,0.04901982,NL3,Astrocyte
Sdk2,1.61756,0.003717474,NL3,Astrocyte
Ntrk3,1.5787,0.01590972,NL3,Astrocyte
Npr2,1.817594,0.002022217,NL3,Astrocyte
Taok2,1.504444,0.009743739,NL3,Astrocyte
Rps9,1.569142,0.001246715,NL3,Astrocyte
Rps27,1.871884,0.003310703,NL3,Astrocyte
Rps27l,2.573674,0.00991557,NL3,Astrocyte
Cspg5,2.485578,0.0100648,NL3,Astrocyte
Mtmr10,2.333586,0.02056291,NL3,Astrocyte
Lrrc75a,2.988136,0.005617566,NL3,Astrocyte
Mib1,1.523717,0.009798409,NL3,Astrocyte
Adcy2,1.945351,0.001232392,NL3,Astrocyte
R3hdm2,1.500744,0.0003536355,NL3,Astrocyte
Zdhhc17,1.734079,0.01341211,NL3,Astrocyte
Slc20a2,2.817396,0.001772254,NL3,Astrocyte
Dtx3,1.608696,0.00619715,NL3,Astrocyte
Prpf40b,1.888957,0.02175601,NL3,Astrocyte
Kirrel1,9.901775,0.002869063,NL3,Astrocyte
Agfg2,1.605279,0.02237491,NL3,Astrocyte
Trmt9b,1.510991,0.01356307,NL3,Astrocyte
Usp6nl,2.081148,0.0005950869,NL3,Astrocyte
Amigo1,2.177483,0.03626014,NL3,Astrocyte
Rap2a,1.796678,0.002463486,NL3,Astrocyte
Ttc9c,35.73608,0.01270444,NL3,Astrocyte
Znf365,1.623148,0.03508119,NL3,Astrocyte
Lhfpl2,1.761471,5.427293e-05,NL3,Astrocyte
Cdc42se2,88.33661,0.01602842,NL3,Astrocyte
U2af1l4,1.567004,0.0200916,NL3,Astrocyte
Slc25a40,1.535995,0.008012022,NL3,Astrocyte
Ublcp1,1.976243,0.04747905,NL3,Astrocyte
Gpt2,1.533278,0.00652465,NL3,Astrocyte
Orai2,1.594076,0.04589793,NL3,Astrocyte
Wasf2,2.38904,0.008689425,NL3,Astrocyte
Gopc,2.943054,0.000556042,NL3,Astrocyte
Dcakd,1.691863,0.001719735,NL3,Astrocyte
Maip1,1.957016,0.007867703,NL3,Astrocyte
Rab9b,2.033402,0.03772912,NL3,Astrocyte
Fam49a,2.133403,0.0007620032,NL3,Astrocyte
Csnk1a1,1.6679,0.01706028,NL3,Astrocyte
Cyp20a1,2.246509,0.0009695923,NL3,Astrocyte
Slc25a29,1.59468,0.03521256,NL3,Astrocyte
Flrt2,2.06639,0.001046935,NL3,Astrocyte
Shc2,3.422646,4.291525e-06,NL3,Astrocyte
Derl2,9.586163,0.001950953,NL3,Astrocyte
Neto2,2.254318,0.00248589,NL3,Astrocyte
Rpl24,1.847277,0.01205785,NL3,Astrocyte
Daam1,1.541934,0.02573443,NL3,Astrocyte
Kirrel3,2.742654,0.02543535,NL3,Astrocyte
Pak4,2.189972,0.003017244,NL3,Astrocyte
Kyat1,2.667574,0.008779191,NL3,Astrocyte
Sec62,130.4107,0.01281589,NL3,Astrocyte
Rap2c,2.040594,0.008204118,NL3,Astrocyte
Usp43,1.921048,0.002280565,NL3,Astrocyte
Ldah,111.195,0.008495486,NL3,Astrocyte
Mpp7,2.890872,0.009607587,NL3,Astrocyte
Nat14,1.593997,0.01757011,NL3,Astrocyte
Nlgn3,52.49797,0.0001385062,NL3,Astrocyte
Eogt,1.869839,0.01649609,NL3,Astrocyte
Abi3,2.278643,0.009339789,NL3,Astrocyte
Lrrc4c,1.836829,0.003326915,NL3,Astrocyte
Tmx4,1.843143,0.03855471,NL3,Astrocyte
Frs2,2.939768,0.00294557,NL3,Astrocyte
Ccz1,2.021644,0.02962643,NL3,Astrocyte
Rbm14,1.508858,0.03486152,NL3,Astrocyte
Adgra1,1.536276,0.04373716,NL3,Astrocyte
Csnk1g3,3.257468,0.003846311,NL3,Astrocyte
Septin10,3.386091,0.002012871,NL3,Astrocyte
Crbn,2.223291,0.01893703,NL3,Astrocyte
Shisa4,10.31411,0.004806633,NL3,Astrocyte
Podxl2,15.44825,0.02539407,NL3,Astrocyte
Immt,1.540035,0.02194564,NL3,Astrocyte
Abi1,2.391251,0.001060275,NL3,Astrocyte
Mef2c,1.558073,0.00324882,NL3,Astrocyte
Cox10,1.687479,0.03586163,NL3,Astrocyte
Rab43,1.640882,0.03731926,NL3,Astrocyte
Shf,22.89148,0.01594631,NL3,Astrocyte
Lonp1,1.586261,0.0002558422,NL3,Astrocyte
Gnal,1.549161,0.01609348,NL3,Astrocyte
Slc24a4,1.671847,0.04133416,NL3,Astrocyte
Mboat7,5.12104,0.003269138,NL3,Astrocyte
Pgp,2.562576,0.004635608,NL3,Astrocyte
Rftn2,2.3666,0.005253048,NL3,Astrocyte
Tmem259,102.1248,0.008567719,NL3,Astrocyte
Slc4a8,1.706571,0.006045355,NL3,Astrocyte
Lin7a,1.515267,0.01962842,NL3,Astrocyte
Slc25a1,1.557514,0.03766625,NL3,Astrocyte
Oplah,1.599197,0.02869272,NL3,Astrocyte
Faim2,2.094224,0.007267877,NL3,Astrocyte
Cdk17,4.26907,0.0001776139,NL3,Astrocyte
Dcun1d3,1.707252,0.006716763,NL3,Astrocyte
Kiaa0319l,1.772536,0.007809359,NL3,Astrocyte
Tmem41b,1.721023,0.002736017,NL3,Astrocyte
Spire2,1.743989,0.02783235,NL3,Astrocyte
Nat10,6.34496,0.04780946,NL3,Astrocyte
Fn3krp,1.768339,0.04828319,NL3,Astrocyte
Gulp1,1.899419,0.01749104,NL3,Astrocyte
Rell1,1.602746,0.03166243,NL3,Astrocyte
Abca9,1.545576,0.001488126,NL3,Astrocyte
Itpka,1.925748,0.01222709,NL3,Astrocyte
Sirt3,2.938071,0.01028377,NL3,Astrocyte
Stac2,2.331129,0.02731418,NL3,Astrocyte
Abhd6,1.539206,0.002098446,NL3,Astrocyte
Aspa,1.575781,0.02353788,NL3,Astrocyte
Stxbp6,2.042855,0.0003017199,NL3,Astrocyte
Purg,1.93599,0.02086057,NL3,Astrocyte
Arl6ip5,1.722594,0.03155011,NL3,Astrocyte
Tmx1,3.842383,0.0006917351,NL3,Astrocyte
Lrrc14,2.484919,0.01716935,NL3,Astrocyte
Spon1,3.197278,0.005232505,NL3,Astrocyte
Reep2,2.107786,0.0394557,NL3,Astrocyte
Sco2,131.407,0.00203045,NL3,Astrocyte
Abhd17c,18.78018,0.02601144,NL3,Astrocyte
Uhrf1,4.96191,0.0009486348,NL3,Astrocyte
Ptgr2,1.904263,0.003188195,NL3,Astrocyte
Snrk,1.6456,0.001308819,NL3,Astrocyte
Wasf3,3.29573,0.006356035,NL3,Astrocyte
Caskin2,1.804889,0.00226274,NL3,Astrocyte
Mlc1,2.689952,2.537742e-05,NL3,Astrocyte
Serpinb1b,1.972715,0.00498014,NL3,Astrocyte
Acot11,1.695843,0.0004902687,NL3,Astrocyte
Cacng8,1.922062,0.004295079,NL3,Astrocyte
Cacng5,54.26584,0.008946953,NL3,Astrocyte
Cspg4,2.062629,0.003050589,NL3,Astrocyte
Lrp4,2.331999,0.001750513,NL3,Astrocyte
Pcnx3,1.766762,0.0170194,NL3,Astrocyte
Farp2,1.694777,0.003126563,NL3,Astrocyte
Cdc42ep1,1.84913,0.01763365,NL3,Astrocyte
Eva1a,2.127015,0.02965681,NL3,Astrocyte
Glra3,1.797761,0.01317946,NL3,Astrocyte
Pcdhga4,1.769056,0.01575224,NL3,Astrocyte
Slc13a3,7.503774,0.001243821,NL3,Astrocyte
Atl3,2.046606,0.002543255,NL3,Astrocyte
Lpgat1,1.551179,0.0001011838,NL3,Astrocyte
Sh2b1,1.701556,0.01131908,NL3,Astrocyte
Coro6,2.483815,0.009874823,NL3,Astrocyte
Rab31,1.655617,0.03413592,NL3,Astrocyte
Macrod1,26.24259,0.02169163,NL3,Astrocyte
Chid1,2.062908,0.03120019,NL3,Astrocyte
Krt5,1.825534,0.02683388,NL3,Astrocyte
Ppp1r16a,1.585491,0.01279007,NL3,Astrocyte
Gprc5b,4.479189,2.722391e-05,NL3,Astrocyte
Spred1,1.932075,0.0343844,NL3,Astrocyte
Xpo6,2.072202,0.004027874,NL3,Astrocyte
Sfxn5,1.753209,0.01347045,NL3,Astrocyte
Hnrnpab,1.6675,0.02636051,NL3,Astrocyte
Mlycd,2.316103,0.001227095,NL3,Astrocyte
Dhrs7b,1.710118,0.0002891527,NL3,Astrocyte
Pacsin3,2.213702,0.0003202573,NL3,Astrocyte
Gpr37l1,2.192833,0.02236447,NL3,Astrocyte
Sfxn1,1.545549,0.01224666,NL3,Astrocyte
Lims1,1.925679,0.01910711,NL3,Astrocyte
Gimap4,26.21122,0.002572197,NL3,Astrocyte
Plpp3,3.916517,0.0009911254,NL3,Astrocyte
Vmp1,1.515742,0.01182822,NL3,Astrocyte
Sntb1,3.547488,3.953836e-05,NL3,Astrocyte
Tmem51,2.87869,0.008389026,NL3,Astrocyte
Dnaja3,1.700624,0.03549246,NL3,Astrocyte
Rnf141,1.99066,0.04694722,NL3,Astrocyte
Tmem121b,1.810936,0.003906408,NL3,Astrocyte
Mrpl16,1.929067,0.0207923,NL3,Astrocyte
Mrpl9,1.717398,0.0169518,NL3,Astrocyte
Mrpl3,1.931277,0.001666765,NL3,Astrocyte
Rab27b,1.891092,0.005231278,NL3,Astrocyte
Lrrc4,2.093115,8.265792e-05,NL3,Astrocyte
Acsbg1,2.044075,0.007720374,NL3,Astrocyte
Rpl17,1.584667,0.03830564,NL3,Astrocyte
Tmem100,2.953233,0.002939653,NL3,Astrocyte
Ykt6,2.287735,0.002929353,NL3,Astrocyte
Cldnd1,1.720124,0.02146016,NL3,Astrocyte
Slc25a11,1.619188,0.02158628,NL3,Astrocyte
Fam136a,11.12041,0.04877945,NL3,Astrocyte
Gdpd1,1.567106,0.002552829,NL3,Astrocyte
Nup37,1.552289,0.0001842663,NL3,Astrocyte
Dhrs7,1.597948,0.003193492,NL3,Astrocyte
Blvra,1.531031,0.000684026,NL3,Astrocyte
Prxl2a,2.138156,0.007073803,NL3,Astrocyte
Glipr2,47.54993,0.00620067,NL3,Astrocyte
Pgm3,1.602639,0.01523282,NL3,Astrocyte
Antxr1,7.772825,0.0006296151,NL3,Astrocyte
Sdhc,1.643056,0.03940389,NL3,Astrocyte
Nt5c3a,4.229148,0.005662074,NL3,Astrocyte
Mpc2,1.584039,0.009747087,NL3,Astrocyte
Mrpl45,1.525637,0.03527812,NL3,Astrocyte
Lrrc57,1.503597,0.03694541,NL3,Astrocyte
Mrpl53,1.551709,0.0008188212,NL3,Astrocyte
Sec13,4.248995,0.0005415819,NL3,Astrocyte
Mrpl13,1.546921,0.00134896,NL3,Astrocyte
Ttyh1,1.949035,0.01222573,NL3,Astrocyte
Oxsm,3.717165,0.0429057,NL3,Astrocyte
Wdr20,1.598067,0.001463904,NL3,Astrocyte
Msra,1.643854,0.0007830036,NL3,Astrocyte
Mrpl2,1.571794,0.04346329,NL3,Astrocyte
RtcA,1.650074,0.009031893,NL3,Astrocyte
Actr6,2.411754,0.0005156007,NL3,Astrocyte
Itpa,1.788219,0.006060828,NL3,Astrocyte
Jam3,2.288544,0.00135022,NL3,Astrocyte
Slc25a19,2.259843,0.002059433,NL3,Astrocyte
Alg5,1.600678,0.01122277,NL3,Astrocyte
Mxra8,2.207682,0.001598296,NL3,Astrocyte
Ergic1,1.548527,0.02578703,NL3,Astrocyte
Pycr3,1.5539,0.01203757,NL3,Astrocyte
Gstk1,1.578732,0.0367735,NL3,Astrocyte
Slc38a3,2.398891,0.007199656,NL3,Astrocyte
Rp2,2.452382,0.0002198541,NL3,Astrocyte
Slc23a2,1.689073,0.04664658,NL3,Astrocyte
Sorcs2,2.372073,4.876662e-05,NL3,Astrocyte
Yipf5,1.544325,0.02401465,NL3,Astrocyte
Igdcc4,1.612622,0.01840981,NL3,Astrocyte
Slco1c1,1.96828,0.01132542,NL3,Astrocyte
Gucy1a1,5.255759,0.0006040164,NL3,Astrocyte
Chrm3,2.110924,0.0001412339,NL3,Astrocyte
Slc15a2,2.537105,0.01576228,NL3,Astrocyte
Ube3b,6.726998,0.004115715,NL3,Astrocyte
Dysf,1.635424,0.006038914,NL3,Astrocyte
Capn10,1.703927,0.02161222,NL3,Astrocyte
Gdpd2,2.254363,0.0165157,NL3,Astrocyte
Palld,23.28986,0.01241661,NL3,Astrocyte
Jam2,6.010819,0.0005257169,NL3,Astrocyte
Sphk2,1.75089,0.0009455663,NL3,Astrocyte
Praf2,1.534295,0.01930825,NL3,Astrocyte
Ddx21,1.74162,0.01784389,NL3,Astrocyte
Panx1,1.526601,0.0192686,NL3,Astrocyte
Ralb,1.931442,0.008475288,NL3,Astrocyte
Plscr3,3.526172,0.003644927,NL3,Astrocyte
Rnase4,1.879721,0.009508003,NL3,Astrocyte
Cacng4,5.784246,0.005282628,NL3,Astrocyte
Tuba8,3.382435,0.00128564,NL3,Astrocyte
Kcnq4,2.19552,0.01185255,NL3,Astrocyte
Ap3m1,1.643064,0.0002255603,NL3,Astrocyte
Slc30a7,2.051968,0.01441415,NL3,Astrocyte
Hyou1,1.800526,0.03143008,NL3,Astrocyte
Mpp6,1.745281,0.02750412,NL3,Astrocyte
Bag3,2.146912,0.03976466,NL3,Astrocyte
Kcnj10,2.065861,0.007284525,NL3,Astrocyte
Neu3,7.223911,3.639215e-05,NL3,Astrocyte
Rasgrp2,7.283561,9.666349e-05,NL3,Astrocyte
Sema7a,1.622959,0.02517503,NL3,Astrocyte
Jag1,2.955037,0.004235656,NL3,Astrocyte
Ehd3,1.641052,0.04603147,NL3,Astrocyte
Dnajb12,3.533868,0.03734999,NL3,Astrocyte
Rgs20,1.994992,0.04163172,NL3,Astrocyte
Syt5,1.545519,0.003313816,NL3,Astrocyte
Gabrg1,10.86462,0.006688304,NL3,Astrocyte
Capn7,2.240512,0.001057343,NL3,Astrocyte
Ppl,1.593317,0.03880206,NL3,Astrocyte
Slc7a11,2.223201,0.002761262,NL3,Astrocyte
Tenm3,1.808919,0.003765869,NL3,Astrocyte
Faim,1.796287,0.0375682,NL3,Astrocyte
Ehd1,1.591842,0.02814783,NL3,Astrocyte
Magi2,1.680277,0.01069166,NL3,Astrocyte
Cldn10,2.456798,0.002095567,NL3,Astrocyte
Slc7a5,1.518714,0.001188896,NL3,Astrocyte
Pld1,2.418514,0.02274007,NL3,Astrocyte
Slc25a14,12.06035,3.09192e-05,NL3,Astrocyte
Mtm1,3.337068,0.003071502,NL3,Astrocyte
Vstm4,17.0289,0.00171186,NL3,Astrocyte
Cul4b,-1.95,0.0303,NL2,Astrocyte
Arfgef2,1.36,0.44,NL2,Astrocyte
Tanc2,4.5,0.000469,NL2,Astrocyte
Fam171a2,2.66,0.0198,NL2,Astrocyte
Osbpl9,1.55,0.0397,NL2,Astrocyte
Sh3pxd2b,-1.19,0.481,NL2,Astrocyte
Ddi2,3.7,0.0252,NL2,Astrocyte
Kiaa1324,5.84,0.143,NL2,Astrocyte
Map7d2,1.26,0.492,NL2,Astrocyte
Ryr3,2.98,0.0363,NL2,Astrocyte
Ckap5,1.44,0.0428,NL2,Astrocyte
Camsap1,-1.2,0.32,NL2,Astrocyte
Pnpla7,-1.98,0.0125,NL2,Astrocyte
Ajm1,3.21,0.042,NL2,Astrocyte
Map7d1,-2.76,0.00269,NL2,Astrocyte
Frmpd1,1.41,0.231,NL2,Astrocyte
Rap1gap,-1.09,0.549,NL2,Astrocyte
Shroom2,-1.84,0.0111,NL2,Astrocyte
Ubr4,-1.05,0.775,NL2,Astrocyte
Klhdc7a,-3.36,0.0082,NL2,Astrocyte
Fmnl2,1.11,0.462,NL2,Astrocyte
Skt,5.84,0.00723,NL2,Astrocyte
Myh7b,1.54,0.634,NL2,Astrocyte
Ppip5k1,4.6,0.39,NL2,Astrocyte
Ttn,10.7,0.0176,NL2,Astrocyte
Slc25a25,4.34,0.0462,NL2,Astrocyte
Rabgap1,1.04,0.657,NL2,Astrocyte
Arhgef10l,-1.37,0.419,NL2,Astrocyte
Kalrn,2.59,0.00155,NL2,Astrocyte
Uhrf1bp1l,3.4,0.00399,NL2,Astrocyte
Dennd5b,-1.1,0.613,NL2,Astrocyte
Fbxl16,4.36,0.0395,NL2,Astrocyte
Tbc1d8b,1.82,0.344,NL2,Astrocyte
Krt28,-1.48,0.334,NL2,Astrocyte
Exoc6b,-1.06,0.789,NL2,Astrocyte
Nwd1,2.19,0.0997,NL2,Astrocyte
Rabgap1l,-1.45,0.103,NL2,Astrocyte
Dennd4c,1.19,0.318,NL2,Astrocyte
Thada,6.44,0.0231,NL2,Astrocyte
Ptprs,2.59,0.00974,NL2,Astrocyte
Uprt,-2.09,0.0499,NL2,Astrocyte
Scn2a,2.16,0.0767,NL2,Astrocyte
Frrs1l,1.36,0.451,NL2,Astrocyte
Usp24,1.07,0.953,NL2,Astrocyte
Dlgap4,1.03,0.989,NL2,Astrocyte
Cad,2.57,0.108,NL2,Astrocyte
Ythdc2,-1.1,0.769,NL2,Astrocyte
Gnai1,6.82,0.00194,NL2,Astrocyte
Otud7b,4.33,0.0193,NL2,Astrocyte
Trappc11,-3.48,0.1,NL2,Astrocyte
Plxnb2,1.52,0.281,NL2,Astrocyte
Rbm25,8.51,0.00129,NL2,Astrocyte
Ildr2,1.36,0.0963,NL2,Astrocyte
Pdzd8,2.52,0.0192,NL2,Astrocyte
Osbpl8,2.01,0.0365,NL2,Astrocyte
Cttnbp2,-4.33,0.0546,NL2,Astrocyte
Tmem229a,1.73,0.00183,NL2,Astrocyte
Ptprz1,6.69,0.0186,NL2,Astrocyte
Akap5,1.15,0.546,NL2,Astrocyte
Hmcn1,10.3,0.0082,NL2,Astrocyte
Safb,-1.94,0.204,NL2,Astrocyte
Pgbd5,4.11,0.0169,NL2,Astrocyte
Ccdc6,-3.67,0.00268,NL2,Astrocyte
Shank1,-1.26,0.19,NL2,Astrocyte
Gsg1l,5.21,0.00802,NL2,Astrocyte
Gls,2.67,0.0828,NL2,Astrocyte
Prrt2,1.78,0.0744,NL2,Astrocyte
Fga,2.84,0.0533,NL2,Astrocyte
Gcn1,-1.53,0.0443,NL2,Astrocyte
Dchs1,-1.5,0.203,NL2,Astrocyte
Sbf2,2.31,0.00741,NL2,Astrocyte
Pi4ka,2.7,0.0311,NL2,Astrocyte
Ryr2,4.29,0.00975,NL2,Astrocyte
Wdfy1,-1.13,0.454,NL2,Astrocyte
Dsp,4.22,0.0233,NL2,Astrocyte
Myo1e,-10.2,0.00121,NL2,Astrocyte
Ccdc85c,1.16,0.505,NL2,Astrocyte
Numa1,-1.19,0.147,NL2,Astrocyte
Fry,-3.72,0.00292,NL2,Astrocyte
Dlg5,3.11,0.0162,NL2,Astrocyte
Sec16a,1.5,0.093,NL2,Astrocyte
Syngap1,3.85,0.0022,NL2,Astrocyte
Tpr,-1.89,0.0373,NL2,Astrocyte
Farp1,1.82,0.0302,NL2,Astrocyte
Arfgef1,3.25,0.0257,NL2,Astrocyte
Rab11fip2,-1.83,0.0749,NL2,Astrocyte
Atp2b1,3.56,0.0241,NL2,Astrocyte
Trip12,1.15,0.537,NL2,Astrocyte
Ank3,2.18,0.00584,NL2,Astrocyte
Capn2,1.38,0.0439,NL2,Astrocyte
S1pr1,4.65,0.00279,NL2,Astrocyte
Bin1,1.27,0.269,NL2,Astrocyte
Sec22b,2.46,0.0496,NL2,Astrocyte
Dpysl2,-1.05,0.777,NL2,Astrocyte
Rundc3a,-2.79,0.00733,NL2,Astrocyte
Emd,2.87,0.0124,NL2,Astrocyte
Alyref,-1.53,0.267,NL2,Astrocyte
Pten,3.16,0.0258,NL2,Astrocyte
Stxbp1,3.06,0.0263,NL2,Astrocyte
Capn5,6.87,0.0514,NL2,Astrocyte
Prdx6,1.16,0.553,NL2,Astrocyte
Akap1,-1.3,0.274,NL2,Astrocyte
Ampd3,2.19,0.0767,NL2,Astrocyte
Hsd17b10,-2.48,0.0571,NL2,Astrocyte
Ube3a,2.5,0.00364,NL2,Astrocyte
Dctn1,-1.7,0.0123,NL2,Astrocyte
Eef2k,-2.17,0.101,NL2,Astrocyte
Prdx4,3.96,0.0491,NL2,Astrocyte
Eftud2,2.44,0.0158,NL2,Astrocyte
RO60,1.85,0.229,NL2,Astrocyte
Flot1,2.5,0.0493,NL2,Astrocyte
Numbl,-1.36,0.202,NL2,Astrocyte
Hps1,3.25,0.00502,NL2,Astrocyte
Pex5,-3.21,0.141,NL2,Astrocyte
Snap23,3.47,0.00479,NL2,Astrocyte
Ndufb11,2.99,0.00684,NL2,Astrocyte
Rpl21,1.67,0.012,NL2,Astrocyte
Gclm,5.86,0.0575,NL2,Astrocyte
Kif1c,-2.79,0.00167,NL2,Astrocyte
Vps26c,3.64,0.0144,NL2,Astrocyte
Agpat1,2.78,0.054,NL2,Astrocyte
Dpysl4,2.85,0.029,NL2,Astrocyte
Ncam2,2.67,0.00504,NL2,Astrocyte
Ddt,1.19,0.358,NL2,Astrocyte
Psmd4,-1.56,0.178,NL2,Astrocyte
Ptpn9,3.18,0.0946,NL2,Astrocyte
Exoc7,8.86,0.0074,NL2,Astrocyte
Dhx15,-1.04,0.793,NL2,Astrocyte
Purb,2,0.00456,NL2,Astrocyte
Slc6a6,3.93,0.00795,NL2,Astrocyte
Kpna3,-1.07,0.638,NL2,Astrocyte
Exoc4,1.32,0.201,NL2,Astrocyte
Pld3,5.44,0.024,NL2,Astrocyte
Clcn6,2.32,0.684,NL2,Astrocyte
Fkbp8,1.41,0.0941,NL2,Astrocyte
Stx1a,4.14,0.000329,NL2,Astrocyte
Rabep1,-2.43,0.022,NL2,Astrocyte
Psmd14,4.71,0.0149,NL2,Astrocyte
Scamp3,4.72,0.0099,NL2,Astrocyte
